Comment ID,Positive,Negative,Neutral,Compound
cqi1nfp,0.0,0.0,1.0,0.0
cqi1pwh,0.0,0.0,1.0,0.0
cqi1sut,0.0,0.0,1.0,0.0
cqi1yyv,0.0,0.296,0.704,-0.5848
cqi1zr9,0.22,0.0,0.78,0.1759
cqi289l,0.292,0.0,0.708,0.7351
cqi2mkf,0.0,0.0,1.0,0.0
cqi3412,0.198,0.046,0.756,0.7547
cqi16n5,0.0,0.0,1.0,0.0
cqi1odk,0.0,0.402,0.598,-0.5202
cqi29of,0.175,0.115,0.71,0.2732
cqi2c5h,0.0,0.412,0.588,-0.5423
cqi0ock,0.14,0.189,0.671,-0.2023
cqi2br8,0.0,0.348,0.652,-0.7004
cqi1mg3,0.0,0.0,1.0,0.0
cqi13xe,0.0,0.0,1.0,0.0
cqi1820,0.0,0.179,0.821,-0.34
cqi1ai8,0.0,0.367,0.633,-0.4404
cqi1gye,0.0,0.0,1.0,0.0
cqi1gzb,0.157,0.0,0.843,0.4215
cqi1gzf,0.472,0.0,0.528,0.891
cqi1hym,0.0,0.0,1.0,0.0
cqi1j6s,0.0,0.0,1.0,0.0
cqi1jve,0.0,0.467,0.533,-0.5423
cqi1k5p,0.278,0.0,0.722,0.4019
cqi1kwa,0.0,0.301,0.699,-0.6486
cqi1m3y,0.212,0.0,0.788,0.5819
cqi1n4h,0.172,0.0,0.828,0.3612
cqi1p9g,0.0,0.0,1.0,0.0
cqi1snx,0.304,0.06,0.636,0.8368
cqi1t7a,0.0,0.0,1.0,0.0
cqi1ugu,0.324,0.165,0.511,0.4215
cqi28sc,0.0,0.468,0.532,-0.6597
cqi2ful,0.0,0.22,0.78,-0.5423
cqi2iic,0.0,0.0,1.0,0.0
cqi2xge,0.35,0.091,0.558,0.802
cqi3dc7,0.0,0.0,1.0,0.0
cqi27ci,0.354,0.0,0.646,0.5095
cqhzncw,0.134,0.0,0.866,0.1779
cqi0kj0,0.0,0.0,1.0,0.0
cqi0u2x,0.0,0.0,1.0,0.0
cqi0vai,0.0,0.436,0.564,-0.5956
cqi0z74,0.237,0.152,0.611,0.6808
cqi1l4i,0.0,0.0,1.0,0.0
cqi1tj3,0.144,0.25,0.606,-0.34
cqi0egj,0.0,0.0,1.0,0.0
cqi0w6h,0.0,0.0,1.0,0.0
cqi11ap,0.0,0.683,0.317,-0.6486
cqi266i,0.0,0.0,1.0,0.0
cqi0kcs,0.0,0.0,1.0,0.0
cqi0z3i,0.435,0.0,0.565,0.659
cqi1jkn,0.279,0.162,0.559,0.2732
cqi1ktr,0.675,0.0,0.325,0.8519
cqi1m2r,0.0,0.256,0.744,-0.4767
cqi1maj,0.0,0.0,1.0,0.0
cqi1p3l,0.3,0.0,0.7,0.6468
cqi1p5e,0.0,0.559,0.441,-0.5859
cqi1pz7,0.411,0.0,0.589,0.4201
cqi1tn4,0.467,0.0,0.533,0.8682
cqi1tqx,0.0,0.0,1.0,0.0
cqi1tw8,0.222,0.0,0.778,0.25
cqi1vu8,0.0,0.0,1.0,0.0
cqi1xvv,0.138,0.199,0.663,-0.2732
cqi1ylc,0.0,0.0,1.0,0.0
cqi217k,0.059,0.117,0.824,-0.296
cqi25fk,0.0,0.0,1.0,0.0
cqi26fe,0.0,0.0,1.0,0.0
cqi26v1,0.204,0.201,0.595,0.0107
cqi299j,0.238,0.189,0.574,0.1531
cqi2eu4,0.0,0.213,0.787,-0.5574
cqi2amq,0.176,0.0,0.824,0.561
cqi3gnh,0.0,0.0,1.0,0.0
cqi301k,0.172,0.072,0.756,0.7076
cqib6hf,0.0,0.0,1.0,0.0
cqi4avg,0.0,0.591,0.409,-0.8251
cqi2jy5,0.0,0.425,0.575,-0.5719
cqi42pt,0.097,0.097,0.805,0.0
cqi2vw3,0.036,0.207,0.757,-0.7521
cqi19cy,0.0,0.0,1.0,0.0
cqi3wa9,0.107,0.081,0.812,0.1779
cqi18xp,0.315,0.0,0.685,0.3182
cqi2dgi,0.0,0.0,1.0,0.0
cqi1svb,0.189,0.0,0.811,0.6369
cqi13av,0.0,0.0,1.0,0.0
cqi13vr,0.429,0.0,0.571,0.4588
cqi2ftj,0.0,0.0,1.0,0.0
cqi2o7x,0.0,0.0,1.0,0.0
cqi2n3o,0.0,0.462,0.538,-0.9001
cqi2388,0.0,0.262,0.738,-0.4939
cqi1e04,0.0,0.0,1.0,0.0
cqi2gfo,0.0,0.0,1.0,0.0
cqi24kv,0.0,0.478,0.522,-0.6705
cqi2d7a,0.455,0.0,0.545,0.3612
cqi2x90,0.139,0.0,0.861,0.2732
cqi4bl7,0.107,0.101,0.791,0.0314
cqi2svj,0.285,0.311,0.404,0.1239
cqi2bes,0.132,0.208,0.66,-0.3818
cqi203x,0.195,0.235,0.57,-0.34
cqi12ce,0.263,0.321,0.417,-0.1027
cqi37ye,0.367,0.0,0.633,0.4404
cqi60ig,0.0,0.0,1.0,0.0
cqi2wp0,0.185,0.0,0.815,0.3612
cqi40vb,0.0,0.0,1.0,0.0
cqi296r,0.0,0.0,1.0,0.0
cqi2c9j,0.154,0.205,0.641,-0.3758
cqi2d1l,0.0,0.32,0.68,-0.6908
cqi1pon,0.0,0.0,1.0,0.0
cqi163k,0.0,0.0,1.0,0.0
cqi23q1,0.197,0.0,0.803,0.4005
cqi0xis,0.0,0.0,1.0,0.0
cqi1056,0.158,0.165,0.677,0.2023
cqi7sf3,0.222,0.104,0.674,0.8105
cqi5t10,0.0,0.0,1.0,0.0
cqi20cf,0.0,0.24,0.76,-0.2247
cqi235x,0.5,0.0,0.5,0.7177
cqi3lrj,0.0,0.0,1.0,0.0
cqi2q7x,0.244,0.171,0.586,0.126
cqi1wif,0.0,0.0,1.0,0.0
cqi1q1q,0.457,0.0,0.543,0.6369
cqi2zpl,0.0,0.0,1.0,0.0
cqi2dxr,0.248,0.325,0.427,-0.2263
cqi2nzx,0.0,0.463,0.537,-0.785
cqi3lms,0.252,0.0,0.748,0.4019
cqi1r5l,0.0,0.0,1.0,0.0
cqi0410,0.0,0.216,0.784,-0.5106
cqi088o,0.275,0.376,0.349,-0.2856
cqi074n,0.456,0.25,0.294,0.34
cqi09ml,0.0,0.0,1.0,0.0
cqi47zo,0.455,0.0,0.545,0.6124
cqi3u96,0.0,0.0,1.0,0.0
cqi1sfo,0.181,0.118,0.7,0.3489
cqi0rcb,0.0,0.259,0.741,-0.2732
cqi1prk,0.0,0.0,1.0,0.0
cqi4oj3,0.0,0.0,1.0,0.0
cqi23w8,0.0,0.0,1.0,0.0
cqi4yuj,0.075,0.0,0.925,0.2732
cqi0ysk,0.237,0.0,0.763,0.4215
cqi26im,0.0,0.0,1.0,0.0
cqi1p04,0.0,0.0,1.0,0.0
cqi5nrh,0.171,0.135,0.694,0.2263
cqi35me,0.385,0.0,0.615,0.3612
cqi0ufl,0.236,0.0,0.764,0.7579
cqi2en3,0.238,0.0,0.762,0.3612
cqi1n3h,0.0,0.0,1.0,0.0
cqi1onc,0.0,0.0,1.0,0.0
cqi3p9a,0.0,0.0,1.0,0.0
cqi206g,0.0,0.0,1.0,0.0
cqi2pss,0.417,0.0,0.583,0.6124
cqi0kgo,0.098,0.22,0.682,-0.3818
cqi1c5j,0.191,0.0,0.809,0.7096
cqi1a7j,0.081,0.0,0.919,0.296
cqi4cad,0.0,0.0,1.0,0.0
cqi074r,0.0,0.348,0.652,-0.4939
cqi08zq,0.145,0.0,0.855,0.3703
cqi51mo,0.286,0.0,0.714,0.4939
cqi1q8t,0.102,0.052,0.845,0.3578
cqi0feq,0.0,0.0,1.0,0.0
cqi0k9k,0.0,0.697,0.303,-0.6808
cqi1hn7,0.0,0.0,1.0,0.0
cqi1w6v,0.108,0.092,0.8,-0.3736
cqi2hbp,0.067,0.0,0.933,0.3612
cqi29t9,0.0,0.598,0.402,-0.8555
cqi2qur,0.0,0.0,1.0,0.0
cqi2hsc,0.0,0.0,1.0,0.0
cqi1dvs,0.0,0.0,1.0,0.0
cqian4w,0.609,0.0,0.391,0.7783
cqi0w7w,0.351,0.0,0.649,0.4019
cqi38xa,0.125,0.125,0.75,0.0018
cqi28k8,0.053,0.0,0.947,0.25
cqi1gmk,0.0,0.0,1.0,0.0
cqi1omk,0.0,0.0,1.0,0.0
cqi466g,0.263,0.0,0.737,0.3612
cqi27oi,0.0,0.0,1.0,0.0
cqi49v8,0.0,0.0,1.0,0.0
cqi2pm4,0.0,0.0,1.0,0.0
cqi1v40,0.0,0.0,1.0,0.0
cqi2jxo,0.219,0.0,0.781,0.2401
cqi39yn,0.0,0.096,0.904,-0.5574
cqi1bdh,1.0,0.0,0.0,0.4215
cqidd2e,0.0,0.0,1.0,0.0
cqi396d,0.0,0.0,1.0,0.0
cqi2jhv,0.0,0.0,1.0,0.0
cqi2l5h,0.081,0.107,0.812,-0.1779
cqi2q38,0.066,0.26,0.675,-0.91
cqi2uyo,0.0,0.266,0.734,-0.4404
cqi2lea,0.12,0.154,0.726,-0.2023
cqi1vvb,0.556,0.0,0.444,0.3612
cqi0x0c,0.0,0.237,0.763,-0.4767
cqi0yq1,0.121,0.167,0.712,-0.5029
cqi2fef,0.0,0.071,0.929,-0.0572
cqi21fe,0.0,0.474,0.526,-0.4023
cqi3vph,0.258,0.386,0.356,-0.1119
cqi4m9i,0.343,0.354,0.303,-0.0258
cqi3cvg,0.0,0.0,1.0,0.0
cqi2i37,0.0,0.0,1.0,0.0
cqi2kcv,0.0,0.0,1.0,0.0
cqi3bl6,0.282,0.207,0.511,0.128
cqi3mrg,0.119,0.061,0.819,0.5267
cqi11jd,0.0,0.0,1.0,0.0
cqi2w1r,0.0,0.0,1.0,0.0
cqi0r9p,0.143,0.0,0.857,0.2498
cqi2hgl,0.0,0.0,1.0,0.0
cqi29hy,0.0,0.13,0.87,-0.2023
cqi259x,0.0,0.0,1.0,0.0
cqi80ob,0.265,0.03,0.705,0.9127
cqi0927,0.0,0.0,1.0,0.0
cqi1q6u,0.0,0.0,1.0,0.0
cqi2k8b,0.0,0.178,0.822,-0.0772
cqi328h,0.316,0.096,0.588,0.4588
cqi18dj,0.259,0.0,0.741,0.2732
cqi2h6c,0.106,0.116,0.778,-0.6553
cqi2g4b,0.0,0.0,1.0,0.0
cqi32oz,0.0,0.0,1.0,0.0
cqi1v08,0.286,0.0,0.714,0.4215
cqi0ahj,0.195,0.148,0.657,0.2698
cqi27k9,0.0,0.508,0.492,-0.4767
cqi1k0a,0.0,0.286,0.714,-0.1531
cqi21cj,0.0,0.137,0.863,-0.6872
cqi22k5,0.0,0.0,1.0,0.0
cqi2bms,0.232,0.0,0.768,0.6956
cqi1pbc,0.102,0.541,0.357,-0.985
cqi205c,0.172,0.0,0.828,0.3595
cqi2z2u,0.529,0.0,0.471,0.6696
cqi2anz,0.189,0.21,0.601,-0.091
cqi2lpx,0.528,0.0,0.472,0.7717
cqi2jrg,0.0,0.221,0.779,-0.1779
cqi1af1,0.0,0.0,1.0,0.0
cqi2e70,0.0,0.0,1.0,0.0
cqi1rx9,0.095,0.206,0.699,-0.5402
cqi14ty,0.412,0.0,0.588,0.4215
cqi277v,0.0,0.398,0.602,-0.5106
cqi3if0,0.0,0.253,0.747,-0.9169
cqi269c,0.0,0.0,1.0,0.0
cqi44h2,0.094,0.189,0.717,-0.8631
cqi12of,0.127,0.174,0.699,-0.2716
cqi2vud,0.0,0.0,1.0,0.0
cqi3eha,0.0,0.538,0.462,-0.3612
cqi2ctv,0.23,0.0,0.77,0.5562
cqi1mhr,0.305,0.0,0.695,0.658
cqi1cmy,0.0,0.0,1.0,0.0
cqi2cfz,0.0,0.039,0.961,-0.1531
cqi1mkx,0.0,0.0,1.0,0.0
cqi1qps,0.216,0.095,0.69,0.4215
cqi2d4q,0.0,0.0,1.0,0.0
cqi26tv,0.0,0.0,1.0,0.0
cqi2vgx,0.19,0.129,0.682,0.5408
cqi8lhd,0.151,0.326,0.523,-0.4588
cqi36yh,0.0,0.0,1.0,0.0
cqi308z,0.341,0.063,0.596,0.8555
cqi1m7v,0.0,0.286,0.714,-0.6124
cqi2o3b,0.0,0.0,1.0,0.0
cqi1idd,0.0,0.0,1.0,0.0
cqi7su6,0.0,0.0,1.0,0.0
cqi2rjy,0.457,0.0,0.543,0.6369
cqi3tah,0.0,0.0,1.0,0.0
cqi2tjy,0.0,0.0,1.0,0.0
cqi3dfe,0.093,0.167,0.741,-0.4588
cqi2s1a,0.0,0.132,0.868,-0.4939
cqi2h46,0.0,0.131,0.869,-0.204
cqiafx8,0.179,0.127,0.694,0.2263
cqi3kue,0.046,0.077,0.877,-0.2263
cqi2xms,0.0,0.0,1.0,0.0
cqi52ry,0.267,0.052,0.681,0.9267
cqi5rl6,0.167,0.0,0.833,0.296
cqidsk1,0.0,0.0,1.0,0.0
cqi3to7,0.18,0.185,0.635,-0.0258
cqi2iz4,0.317,0.0,0.683,0.7214
cqi35hw,0.111,0.0,0.889,0.4588
cqi86qz,0.551,0.0,0.449,0.8689
cqi2qvz,1.0,0.0,0.0,0.2263
cqi5a6k,0.0,0.352,0.648,-0.5859
cqi1b84,0.231,0.0,0.769,0.34
cqi5ljf,0.0,0.0,1.0,0.0
cqi0gzw,0.0,0.458,0.542,-0.7758
cqi1ywd,0.138,0.263,0.599,-0.4767
cqi1wmx,0.146,0.0,0.854,0.504
cqi2p7p,0.0,0.0,1.0,0.0
cqi2x62,0.0,0.0,1.0,0.0
cqi274c,0.0,0.145,0.855,-0.296
cqi2dd1,0.0,0.0,1.0,0.0
cqi6thp,0.225,0.189,0.586,0.204
cqi39sv,0.0,0.0,1.0,0.0
cqi2s2n,0.106,0.0,0.894,0.1695
cqi0xoc,0.0,0.502,0.498,-0.7228
cqi4b1m,0.0,0.231,0.769,-0.5106
cqi2tym,0.188,0.0,0.812,0.4588
cqi1nb8,0.0,0.0,1.0,0.0
cqi99w3,0.134,0.171,0.695,-0.1779
cqi0e3j,0.0,0.0,1.0,0.0
cqi0kzp,0.762,0.0,0.238,0.4939
cqi1i68,0.0,0.0,1.0,0.0
cqi2wq1,0.0,0.0,1.0,0.0
cqi2mgg,0.037,0.211,0.752,-0.8585
cqi3pff,0.0,0.189,0.811,-0.4215
cqiamt1,0.0,0.0,1.0,0.0
cqia5zm,1.0,0.0,0.0,0.2732
cqi2ykx,0.0,0.0,1.0,0.0
cqi94vh,0.0,0.134,0.866,-0.1779
cqi48o4,0.0,0.135,0.865,-0.1832
cqi4xo5,0.0,0.0,1.0,0.0
cqi299f,0.113,0.512,0.376,-0.9583
cqi1qqw,0.0,0.0,1.0,0.0
cqi2aaq,0.297,0.0,0.703,0.6705
cqi27kf,0.364,0.0,0.636,0.3164
cqi2cp8,0.556,0.0,0.444,0.3612
cqi0aeo,0.0,0.0,1.0,0.0
cqi2nyc,0.42,0.0,0.58,0.4404
cqi0q12,0.0,0.185,0.815,-0.3612
cqi2a7g,0.158,0.0,0.842,0.4939
cqi27lq,0.172,0.186,0.643,-0.2006
cqi1mah,0.0,0.355,0.645,-0.296
cqiaegi,0.0,0.0,1.0,0.0
cqi34v4,0.112,0.052,0.836,0.7533
cqi3xg8,0.071,0.132,0.797,-0.6335
cqi5u57,0.0,0.0,1.0,0.0
cqi89ji,0.2,0.0,0.8,0.6705
cqi56xa,0.0,0.0,1.0,0.0
cqi2vc9,0.108,0.0,0.892,0.9062
cqi2f7e,0.0,0.0,1.0,0.0
cqi2u8g,0.192,0.157,0.652,0.228
cqi9131,0.0,0.34,0.66,-0.5574
cqi3o3p,0.335,0.182,0.483,0.4201
cqi4bdr,0.057,0.044,0.9,0.128
cqi463p,0.0,0.0,1.0,0.0
cqi1cua,0.063,0.154,0.783,-0.5574
cqi2l9n,0.492,0.0,0.508,0.4404
cqi2txw,0.16,0.0,0.84,0.2732
cqi2c7m,0.0,0.0,1.0,0.0
cqib2j2,0.0,0.0,1.0,0.0
cqi2j35,0.199,0.259,0.542,-0.25
cqi6oq1,0.0,0.096,0.904,-0.1531
cqi52rv,0.0,0.0,1.0,0.0
cqi6zpq,0.221,0.0,0.779,0.1796
cqi2nhv,0.0,0.0,1.0,0.0
cqi5dev,0.141,0.538,0.321,-0.7351
cqi2gsc,0.0,0.0,1.0,0.0
cqi0d42,0.0,0.0,1.0,0.0
cqi2ft0,0.193,0.122,0.685,0.765
cqi65x8,0.342,0.114,0.543,0.6369
cqi65mu,0.157,0.25,0.594,-0.3089
cqi6z4h,0.115,0.0,0.885,0.0762
cqi4qnp,0.0,0.247,0.753,-0.8205
cqi0fjq,0.0,0.0,1.0,0.0
cqpsium,0.2,0.116,0.684,0.1531
cqprz2z,0.249,0.0,0.751,0.743
cqps77v,0.0,0.579,0.421,-0.9001
cqprph6,0.115,0.115,0.769,0.0
cqprqir,0.0,0.0,1.0,0.0
cqps0cr,0.15,0.0,0.85,0.3182
cqps37n,0.647,0.0,0.353,0.6705
cqproeb,0.0,0.0,1.0,0.0
cqps5xx,0.0,0.186,0.814,-0.5983
cqpt4r4,0.0,0.0,1.0,0.0
cqpsyco,0.613,0.0,0.387,0.8591
cqps78l,0.219,0.0,0.781,0.4215
cqpsalu,0.0,0.0,1.0,0.0
cqpt07j,0.0,0.0,1.0,0.0
cqpsnt0,0.385,0.0,0.615,0.3612
cqpsql5,0.0,0.341,0.659,-0.4767
cqpsime,0.0,0.0,1.0,0.0
cqprfp0,0.0,0.0,1.0,0.0
cqps72j,0.0,0.0,1.0,0.0
cqprimi,0.269,0.0,0.731,0.5677
cqpsjf4,0.0,0.574,0.426,-0.5242
cqprij6,0.0,0.0,1.0,0.0
cqprudf,0.0,0.487,0.513,-0.5859
cqpsbl0,0.0,0.18,0.82,-0.5106
cqprg0p,0.131,0.244,0.625,-0.4215
cqpshco,0.0,0.194,0.806,-0.5574
cqpsh6w,0.0,0.0,1.0,0.0
cqprvn6,0.229,0.313,0.458,-0.2732
cqpsobm,0.306,0.0,0.694,0.4738
cqprx4m,0.0,0.0,1.0,0.0
cqprizx,0.0,0.0,1.0,0.0
cqprjyt,0.184,0.0,0.816,0.5574
cqprfru,0.176,0.0,0.824,0.4939
cqpt7v6,0.0,0.0,1.0,0.0
cqpsfl9,0.368,0.0,0.632,0.946
cqprzyk,0.095,0.347,0.558,-0.8689
cqpshhu,0.512,0.0,0.488,0.6369
cqpt8gx,0.0,0.317,0.683,-0.4184
cqprurf,0.0,0.569,0.431,-0.6808
cqpseh3,0.369,0.0,0.631,0.8225
cqptq5f,0.0,0.0,1.0,0.0
cqps059,0.0,0.538,0.462,-0.5423
cqpruvq,0.0,0.0,1.0,0.0
cqpsq9k,0.212,0.081,0.707,0.5994
cqpsl5x,0.0,0.364,0.636,-0.7424
cqpssq9,0.0,0.205,0.795,-0.5574
cqprexh,0.0,0.0,1.0,0.0
cqprnck,0.304,0.0,0.696,0.5859
cqpso52,0.0,0.0,1.0,0.0
cqpt8ea,0.0,0.0,1.0,0.0
cqpshc9,0.0,0.0,1.0,0.0
cqpt55y,0.393,0.0,0.607,0.8126
cqprkx8,0.162,0.0,0.838,0.4019
cqprk24,0.074,0.11,0.816,-0.25
cqprlfx,0.0,0.0,1.0,0.0
cqprxfv,0.0,0.148,0.852,-0.2682
cqpriuv,0.0,0.0,1.0,0.0
cqprjjr,0.266,0.0,0.734,0.4404
cqps6gr,0.27,0.0,0.73,0.5719
cqps47v,0.0,0.0,1.0,0.0
cqprxuq,0.0,0.28,0.72,-0.7236
cqpsocq,0.0,0.0,1.0,0.0
cqprhqc,0.191,0.0,0.809,0.5823
cqpt1qq,0.0,0.224,0.776,-0.3818
cqpsi7w,0.0,0.427,0.573,-0.7717
cqpso4m,0.385,0.0,0.615,0.3612
cqpsim1,0.038,0.0,0.962,0.3612
cqprsei,0.0,0.317,0.683,-0.7579
cqpsmo5,0.0,0.382,0.618,-0.9186
cqpsiob,0.0,0.265,0.735,-0.5574
cqptgrw,0.242,0.118,0.64,0.6908
cqpsi80,0.0,0.0,1.0,0.0
cqpt2ju,0.427,0.348,0.225,0.1779
cqps35w,0.0,0.0,1.0,0.0
cqps527,0.0,0.0,1.0,0.0
cqps9mm,0.808,0.0,0.192,0.6369
cqpsxss,0.301,0.0,0.699,0.5106
cqpsd0c,0.179,0.058,0.764,0.7096
cqprikf,0.317,0.1,0.583,0.6908
cqpstny,0.0,0.0,1.0,0.0
cqprme8,0.0,0.0,1.0,0.0
cqprxth,0.183,0.103,0.714,0.4199
cqprvnc,0.0,0.0,1.0,0.0
cqpt8sp,0.333,0.0,0.667,0.4588
cqpt0gk,0.138,0.241,0.621,-0.3612
cqpqbyl,0.1,0.183,0.717,-0.2732
cqpspjo,0.0,0.121,0.879,-0.4404
cqpscoh,0.163,0.157,0.681,0.024
cqprexo,0.43,0.0,0.57,0.8693
cqpsqoi,0.121,0.0,0.879,0.4404
cqprmr8,0.166,0.0,0.834,0.4574
cqprk7b,0.0,0.31,0.69,-0.3052
cqpsa14,0.148,0.0,0.852,0.3818
cqpsop0,0.497,0.0,0.503,0.7125
cqprkk5,0.364,0.0,0.636,0.6124
cqpsi5b,0.0,0.0,1.0,0.0
cqprcxg,0.0,0.128,0.872,-0.296
cqpsi4a,0.0,0.0,1.0,0.0
cqps7ww,0.279,0.15,0.571,0.4228
cqps959,0.0,0.791,0.209,-0.5837
cqpsikk,0.328,0.0,0.672,0.658
cqpso5y,0.0,0.0,1.0,0.0
cqprud6,0.0,0.0,1.0,0.0
cqpsb18,0.0,0.0,1.0,0.0
cqpsx0t,0.0,0.368,0.632,-0.5423
cqprw0h,0.0,0.0,1.0,0.0
cqpsxly,0.0,0.0,1.0,0.0
cqpsx61,0.0,0.0,1.0,0.0
cqpsedp,0.0,0.091,0.909,-0.0772
cqprd62,0.0,0.268,0.732,-0.296
cqps30w,0.226,0.0,0.774,0.9229
cqps39p,0.0,0.0,1.0,0.0
cqpso7s,0.0,0.0,1.0,0.0
cqprb3n,0.274,0.0,0.726,0.6482
cqprd78,0.0,0.0,1.0,0.0
cqprvqk,0.0,0.0,1.0,0.0
cqprcgg,0.0,0.0,1.0,0.0
cqprpaa,0.239,0.0,0.761,0.2235
cqpru0s,0.0,0.0,1.0,0.0
cqpsy5l,0.294,0.0,0.706,0.7034
cqps5ry,0.0,0.121,0.879,-0.4118
cqpsx4i,0.339,0.0,0.661,0.6249
cqprjr8,0.239,0.0,0.761,0.296
cqprdv6,0.0,0.39,0.61,-0.6962
cqps93j,0.314,0.177,0.509,0.8555
cqps2h2,0.433,0.0,0.567,0.7269
cqprwb8,0.326,0.0,0.674,0.4404
cqps9fz,0.0,0.0,1.0,0.0
cqpsocp,0.154,0.566,0.28,-0.7845
cqprn2x,0.0,0.167,0.833,-0.1531
cqpsug3,0.0,0.36,0.64,-0.7351
cqpruxl,0.0,0.0,1.0,0.0
cqps843,0.0,0.492,0.508,-0.4404
cqpsh9u,0.203,0.346,0.451,-0.4404
cqpsz8y,0.108,0.0,0.892,0.4404
cqpt13k,0.288,0.209,0.504,0.2732
cqpt4bj,0.192,0.0,0.808,0.4314
cqpw90z,0.03,0.082,0.889,-0.5622
cqprocm,0.147,0.0,0.853,0.2263
cqprwj3,0.043,0.227,0.731,-0.9393
cqprpbj,0.0,0.716,0.284,-0.8779
cqps50s,0.226,0.325,0.449,-0.8388
cqpscxm,0.0,0.0,1.0,0.0
cqpsili,0.106,0.087,0.807,0.1154
cqpsipy,0.0,0.116,0.884,-0.3612
cqpt15a,0.0,0.307,0.693,-0.7351
cqpt1ox,0.197,0.0,0.803,0.4019
cqpt4jx,0.0,0.139,0.861,-0.2732
cqpsivt,0.0,0.0,1.0,0.0
cqpro3i,0.0,0.0,1.0,0.0
cqpsip9,0.0,0.0,1.0,0.0
cqpszdr,0.0,0.0,1.0,0.0
cqpt5ic,0.5,0.0,0.5,0.7906
cqpqayj,0.0,0.355,0.645,-0.296
cqpstws,0.0,0.0,1.0,0.0
cqpqdbq,0.0,0.322,0.678,-0.2263
cqprr73,0.0,0.365,0.635,-0.6808
cqprj6k,0.106,0.291,0.603,-0.5719
cqprivs,0.0,0.122,0.878,-0.2023
cqprqne,0.0,0.0,1.0,0.0
cqprx3o,0.0,0.0,1.0,0.0
cqps91e,0.093,0.103,0.804,-0.0772
cqpsbn8,0.0,0.0,1.0,0.0
cqpsigt,0.0,0.0,1.0,0.0
cqpsiit,0.0,0.0,1.0,0.0
cqpslej,0.0,0.298,0.702,-0.1779
cqpsmpq,0.0,0.0,1.0,0.0
cqpsxk7,0.524,0.0,0.476,0.5106
cqpszhv,0.0,0.262,0.738,-0.5994
cqpt3ji,0.0,0.0,1.0,0.0
cqpt4lz,0.0,0.106,0.894,-0.0772
cqpt7gr,0.0,0.0,1.0,0.0
cqpqjg7,0.27,0.133,0.597,0.4574
cqpsssl,0.0,0.346,0.654,-0.6486
cqprods,0.286,0.0,0.714,0.7798
cqprhdt,0.0,0.34,0.66,-0.5574
cqprj2h,0.0,0.0,1.0,0.0
cqprked,0.432,0.0,0.568,0.5859
cqprody,0.173,0.0,0.827,0.2235
cqprol3,0.0,0.381,0.619,-0.6496
cqprowi,0.155,0.0,0.845,0.3382
cqprxqr,0.0,0.0,1.0,0.0
cqprydw,0.181,0.243,0.576,-0.3612
cqps0ai,0.0,0.0,1.0,0.0
cqps5po,0.07,0.175,0.755,-0.4503
cqps7s4,0.0,0.158,0.842,-0.3089
cqps824,0.231,0.0,0.769,0.34
cqpsfaz,0.394,0.206,0.4,0.5106
cqpsgxu,0.524,0.0,0.476,0.765
cqpshbw,0.0,0.0,1.0,0.0
cqpshp4,0.0,0.0,1.0,0.0
cqpsifu,0.0,0.474,0.526,-0.5574
cqpslaw,0.061,0.0,0.939,0.0772
cqpsnh3,0.475,0.0,0.525,0.8379
cqpsntp,0.0,0.0,1.0,0.0
cqpsrn9,0.394,0.126,0.481,0.8042
cqpssob,0.0,0.0,1.0,0.0
cqpstxo,0.0,0.0,1.0,0.0
cqpszsd,0.544,0.0,0.456,0.7157
cqpt0g6,0.193,0.0,0.807,0.3384
cqpt7oa,0.0,0.0,1.0,0.0
cqprtbp,0.0,0.405,0.595,-0.5267
cqprk5n,0.075,0.0,0.925,0.0772
cqpsbjz,0.0,0.0,1.0,0.0
cqpt7ks,0.0,0.381,0.619,-0.6486
cqprcur,0.0,0.0,1.0,0.0
cqprgnh,0.0,0.272,0.728,-0.4572
cqpritn,0.247,0.272,0.481,-0.0828
cqprkrv,0.228,0.285,0.488,-0.1779
cqprm9d,0.0,0.0,1.0,0.0
cqpryhh,0.0,0.0,1.0,0.0
cqps0v5,0.0,0.0,1.0,0.0
cqptjf5,0.275,0.0,0.725,0.7577
cqpttrs,0.131,0.036,0.833,0.7351
cqptxld,0.064,0.121,0.815,-0.3926
cqpy3zo,0.089,0.0,0.911,0.0951
cqq6rak,0.435,0.065,0.5,0.9274
cqpuodb,0.281,0.0,0.719,0.5994
cqptt8x,0.137,0.316,0.547,-0.8481
cqpvoos,0.0,0.531,0.469,-0.5267
cqq2oi6,0.111,0.0,0.889,0.4588
cqptcfk,0.387,0.196,0.417,0.4939
cqptb6w,0.0,0.374,0.626,-0.5562
cqprs7g,0.0,0.0,1.0,0.0
cqpu5ww,0.0,0.0,1.0,0.0
cqps1c3,0.535,0.0,0.465,0.6948
cqps0x7,0.0,0.512,0.488,-0.743
cqps21d,0.0,0.556,0.444,-0.7579
cqps1el,0.0,0.0,1.0,0.0
cqq44j8,0.0,0.0,1.0,0.0
cqps4rt,0.359,0.0,0.641,0.9647
cqps7uq,0.168,0.13,0.703,0.1779
cqptqbt,0.32,0.0,0.68,0.5106
cqps6tl,0.0,0.0,1.0,0.0
cqpv08v,0.0,0.198,0.802,-0.5719
cqpy0dl,0.0,0.0,1.0,0.0
cqpton0,0.259,0.0,0.741,0.7384
cqptud7,0.421,0.0,0.579,0.6239
